turker,adjective,response,mean,onestdev,respdev,had_negative
T_6853480,hefty,2100.0,1630.0,475.0,0.989473684211,noNog
T_6853480,inadequate,3800.0,3780.0,230.0,0.0869565217391,noNog
T_6853480,wide,4300.0,3970.0,470.0,0.702127659574,noNog
T_6853480,excessive,1300.0,850.0,375.0,1.2,noNog
T_9230607,impressive,5600.0,5000.0,390.0,1.53846153846,noNog
T_9230607,large,4800.0,4750.0,40.0,1.25,noNog
T_9230607,fair,5000.0,4890.0,375.0,0.293333333333,noNog
T_9230607,intense,3049.0,3000.0,25.0,1.96,noNog
T_9230607,unexpected,560.0,480.0,55.0,1.45454545455,noNog
T_9230607,deep,9900.0,9670.0,130.0,1.76923076923,noNog
T_9230607,fundamental,2750.0,2650.0,105.0,0.952380952381,noNog
T_9230607,regular,2850.0,2790.0,235.0,0.255319148936,noNog
T_9230607,surprising,7500.0,7410.0,125.0,0.72,noNog
T_9230607,stable,3250.0,3110.0,110.0,1.27272727273,noNog
T_9230607,bullish,2100.0,1850.0,175.0,1.42857142857,noNog
T_9230607,severe,9050.0,8670.0,215.0,1.76744186047,noNog
T_9230607,healthy,2500.0,1930.0,300.0,1.9,noNog
T_9230607,bearish,9150.0,9380.0,130.0,1.76923076923,hadNeg
T_9230607,reasonable,8500.0,8360.0,335.0,0.417910447761,hadNeg
T_9230607,comfortable,9250.0,9160.0,45.0,2.0,hadNeg
T_9230607,hefty,9900.0,9600.0,190.0,1.57894736842,hadNeg
T_9230607,inadequate,10125.0,10120.0,95.0,0.0526315789474,hadNeg
T_9230607,wide,4100.0,3740.0,290.0,1.24137931034,hadNeg
T_9230607,excessive,1700.0,990.0,390.0,1.82051282051,hadNeg
T_6445353,impressive,9400.0,9270.0,30.0,4.33333333333,noNog
T_6445353,large,4900.0,4590.0,25.0,12.4,noNog
T_6445353,fair,2300.0,1920.0,335.0,1.13432835821,noNog
T_6445353,intense,10400.0,9500.0,335.0,2.68656716418,noNog
T_6445353,unexpected,8000.0,7220.0,265.0,2.94339622642,noNog
T_6445353,deep,2000.0,1390.0,115.0,5.30434782609,noNog
T_6445353,fundamental,12000.0,10920.0,485.0,2.22680412371,noNog
T_6445353,regular,6900.0,6800.0,445.0,0.224719101124,noNog
T_6445353,surprising,11000.0,9750.0,460.0,2.71739130435,noNog
T_6445353,stable,8700.0,8140.0,305.0,1.83606557377,noNog
T_6445353,bullish,10200.0,9990.0,15.0,14.0,noNog
T_6445353,severe,3000.0,2130.0,55.0,15.8181818182,noNog
T_6445353,healthy,1500.0,1090.0,120.0,3.41666666667,noNog
T_6445353,bearish,11200.0,10240.0,190.0,5.05263157895,noNog
T_6445353,reasonable,2900.0,2570.0,340.0,0.970588235294,noNog
T_6445353,comfortable,9700.0,9000.0,315.0,2.22222222222,noNog
T_6445353,hefty,2900.0,2110.0,470.0,1.68085106383,noNog
T_6445353,inadequate,1370.0,1360.0,180.0,0.0555555555556,noNog
T_6445353,wide,3200.0,2270.0,470.0,1.97872340426,noNog
T_6445353,excessive,7000.0,5650.0,435.0,3.10344827586,noNog
T_8758919,impressive,9450.0,9280.0,245.0,0.69387755102,noNog
T_8758919,large,10100.0,9810.0,450.0,0.644444444444,noNog
T_8758919,fair,2480.0,2360.0,170.0,0.705882352941,noNog
T_8758919,intense,9200.0,8270.0,485.0,1.9175257732,noNog
T_8758919,unexpected,5790.0,5690.0,70.0,1.42857142857,noNog
T_8758919,deep,10000.0,9320.0,385.0,1.76623376623,noNog
T_8758919,fundamental,7200.0,6820.0,485.0,0.783505154639,noNog
T_8758919,regular,6900.0,6660.0,300.0,0.8,noNog
T_8758919,surprising,5200.0,4860.0,225.0,1.51111111111,noNog
T_8758919,stable,6200.0,6580.0,110.0,3.45454545455,hadNeg
T_8758919,bullish,5200.0,5170.0,405.0,0.0740740740741,hadNeg
T_8758919,severe,9500.0,8610.0,490.0,1.81632653061,hadNeg
T_8758919,healthy,7900.0,7660.0,475.0,0.505263157895,hadNeg
T_8758919,bearish,4500.0,4170.0,340.0,0.970588235294,hadNeg
T_8758919,reasonable,4250.0,4180.0,60.0,1.16666666667,hadNeg
T_8758919,comfortable,8000.0,7930.0,140.0,0.5,hadNeg
T_8758919,hefty,2300.0,1950.0,230.0,1.52173913043,hadNeg
T_8758919,inadequate,7000.0,6980.0,445.0,0.0449438202247,hadNeg
T_8758919,wide,10450.0,10140.0,235.0,1.31914893617,hadNeg
T_8758919,excessive,1250.0,930.0,170.0,1.88235294118,hadNeg
T_9019583,impressive,2950.0,2370.0,340.0,1.70588235294,noNog
T_9019583,large,8340.0,7950.0,405.0,0.962962962963,noNog
T_9019583,fair,8520.0,8470.0,50.0,1.0,noNog
T_9019583,intense,4200.0,3930.0,345.0,0.782608695652,noNog
T_9019583,unexpected,7900.0,7240.0,435.0,1.51724137931,noNog
T_9019583,deep,8040.0,7920.0,65.0,1.84615384615,noNog
T_9019583,fundamental,1120.0,1010.0,90.0,1.22222222222,noNog
T_9019583,regular,3025.0,2950.0,125.0,0.6,noNog
T_9019583,surprising,7600.0,7160.0,300.0,1.46666666667,noNog
T_9019583,stable,4800.0,4670.0,185.0,0.702702702703,noNog
T_9019583,bullish,9140.0,9130.0,10.0,1.0,noNog
T_9019583,severe,7650.0,7420.0,60.0,3.83333333333,noNog
T_9019583,healthy,4675.0,4480.0,165.0,1.18181818182,noNog
T_9019583,bearish,10100.0,9980.0,420.0,0.285714285714,noNog
T_9019583,reasonable,7450.0,7230.0,340.0,0.647058823529,noNog
T_9019583,comfortable,10300.0,10170.0,415.0,0.313253012048,noNog
T_9019583,hefty,1950.0,1600.0,260.0,1.34615384615,noNog
T_9019583,inadequate,1350.0,1310.0,400.0,0.1,noNog
T_9019583,wide,2980.0,2330.0,445.0,1.4606741573,noNog
T_9019583,excessive,2940.0,2820.0,65.0,1.84615384615,noNog
T_9921119,impressive,9380.0,9160.0,180.0,1.22222222222,noNog
T_9921119,large,6100.0,5090.0,475.0,2.12631578947,noNog
T_9921119,fair,8900.0,8830.0,185.0,0.378378378378,noNog
T_9921119,intense,2900.0,1780.0,440.0,2.54545454545,noNog
T_9921119,unexpected,6700.0,6330.0,150.0,2.46666666667,noNog
T_9921119,deep,8500.0,7950.0,280.0,1.96428571429,noNog
T_9921119,fundamental,5110.0,5120.0,195.0,0.0512820512821,hadNeg
T_9921119,regular,2400.0,2320.0,455.0,0.175824175824,hadNeg
T_9921119,surprising,4000.0,3000.0,455.0,2.1978021978,hadNeg
T_9921119,stable,9900.0,9720.0,415.0,0.433734939759,hadNeg
T_9921119,bullish,6100.0,5380.0,225.0,3.2,hadNeg
T_9921119,severe,11000.0,10260.0,390.0,1.89743589744,hadNeg
T_9921119,healthy,8890.0,8680.0,285.0,0.736842105263,hadNeg
T_9921119,bearish,1730.0,1830.0,60.0,1.66666666667,hadNeg
T_9921119,reasonable,4700.0,4690.0,110.0,0.0909090909091,hadNeg
T_9921119,comfortable,2980.0,2900.0,55.0,1.45454545455,hadNeg
T_9921119,hefty,7500.0,7010.0,235.0,2.08510638298,hadNeg
T_9921119,inadequate,4510.0,4500.0,35.0,0.285714285714,hadNeg
T_9921119,wide,4000.0,2840.0,385.0,3.01298701299,hadNeg
T_9921119,excessive,2550.0,1440.0,145.0,7.65517241379,hadNeg
T_8181092,impressive,6300.0,5340.0,480.0,2.0,noNog
T_8181092,large,10900.0,10320.0,305.0,1.90163934426,noNog
T_8181092,fair,5300.0,5240.0,300.0,0.2,noNog
T_8181092,intense,4200.0,4030.0,130.0,1.30769230769,noNog
T_8181092,unexpected,8002.0,7900.0,65.0,1.56923076923,noNog
T_8181092,deep,2900.0,1940.0,495.0,1.93939393939,noNog
T_8181092,fundamental,7000.0,6940.0,260.0,0.230769230769,noNog
T_8181092,regular,3250.0,3220.0,90.0,0.333333333333,noNog
T_8181092,surprising,9000.0,8190.0,415.0,1.95180722892,noNog
T_8181092,stable,7805.0,7800.0,320.0,0.015625,noNog
T_8181092,bullish,3600.0,3300.0,180.0,1.66666666667,noNog
T_8181092,severe,6900.0,6010.0,465.0,1.91397849462,noNog
T_8181092,healthy,4680.0,4640.0,375.0,0.106666666667,noNog
T_8181092,bearish,9800.0,9540.0,165.0,1.57575757576,noNog
T_8181092,reasonable,8400.0,8380.0,490.0,0.0408163265306,noNog
T_8181092,comfortable,1300.0,1220.0,320.0,0.25,noNog
T_8181092,hefty,10600.0,9900.0,370.0,1.89189189189,noNog
T_8181092,inadequate,6866.0,6860.0,85.0,0.0705882352941,noNog
T_8181092,wide,2000.0,1490.0,405.0,1.25925925926,noNog
T_8181092,excessive,7200.0,6310.0,465.0,1.91397849462,noNog
T_4978701,impressive,8400.0,8120.0,190.0,1.47368421053,noNog
T_4978701,large,5000.0,4680.0,100.0,3.2,noNog
T_4978701,fair,6800.0,6700.0,410.0,0.243902439024,noNog
T_4978701,intense,4750.0,4630.0,75.0,1.6,noNog
T_4978701,unexpected,5300.0,5150.0,120.0,1.25,noNog
T_4978701,deep,9800.0,9110.0,480.0,1.4375,noNog
T_4978701,fundamental,1100.0,1020.0,70.0,1.14285714286,noNog
T_4978701,regular,1800.0,1600.0,390.0,0.512820512821,noNog
T_4978701,surprising,8050.0,7900.0,100.0,1.5,noNog
T_4978701,stable,4350.0,4240.0,145.0,0.758620689655,noNog
T_4978701,bullish,2800.0,2740.0,5.0,12.0,noNog
T_4978701,severe,7500.0,7290.0,185.0,1.13513513514,noNog
T_4978701,healthy,5200.0,4860.0,470.0,0.723404255319,noNog
T_4978701,bearish,7500.0,7130.0,400.0,0.925,noNog
T_4978701,reasonable,4750.0,4670.0,85.0,0.941176470588,noNog
T_4978701,comfortable,5000.0,4920.0,50.0,1.6,noNog
T_4978701,hefty,700.0,570.0,55.0,2.36363636364,noNog
T_4978701,inadequate,10300.0,10260.0,365.0,0.109589041096,noNog
T_4978701,wide,10050.0,9990.0,50.0,1.2,noNog
T_4978701,excessive,8500.0,8080.0,165.0,2.54545454545,noNog
T_1165716,impressive,8000.0,7440.0,295.0,1.89830508475,noNog
T_1165716,large,3240.0,3240.0,390.0,0.0,noNog
T_1165716,fair,10020.0,10020.0,400.0,0.0,noNog
T_1165716,intense,5500.0,4590.0,420.0,2.16666666667,noNog
T_1165716,unexpected,8270.0,8270.0,465.0,0.0,noNog
T_1165716,deep,7500.0,7500.0,170.0,0.0,noNog
T_1165716,fundamental,10100.0,10080.0,260.0,0.0769230769231,noNog
T_1165716,regular,5750.0,5750.0,430.0,0.0,noNog
T_1165716,surprising,8100.0,8010.0,190.0,0.473684210526,noNog
T_1165716,stable,1860.0,1860.0,405.0,0.0,noNog
T_1165716,bullish,2440.0,2410.0,10.0,3.0,noNog
T_1165716,severe,6000.0,5390.0,450.0,1.35555555556,noNog
T_1165716,healthy,2390.0,2390.0,200.0,0.0,noNog
T_1165716,bearish,4400.0,4480.0,65.0,1.23076923077,hadNeg
T_1165716,reasonable,3950.0,3950.0,495.0,0.0,hadNeg
T_1165716,comfortable,9300.0,9300.0,90.0,0.0,hadNeg
T_1165716,hefty,10500.0,10330.0,195.0,0.871794871795,hadNeg
T_1165716,inadequate,1600.0,1650.0,35.0,1.42857142857,hadNeg
T_1165716,wide,6500.0,6290.0,130.0,1.61538461538,hadNeg
T_1165716,excessive,2500.0,1920.0,385.0,1.50649350649,hadNeg
T_9777423,impressive,1201.0,1020.0,150.0,1.20666666667,noNog
T_9777423,large,7910.0,7770.0,345.0,0.405797101449,noNog
T_9777423,fair,3983.0,3960.0,160.0,0.14375,noNog
T_9777423,intense,8219.0,8130.0,115.0,0.773913043478,noNog
T_9777423,unexpected,6283.0,6180.0,110.0,0.936363636364,noNog
T_9777423,deep,5299.0,5160.0,150.0,0.926666666667,noNog
T_9777423,fundamental,960.0,930.0,275.0,0.109090909091,noNog
T_9777423,regular,2360.0,2320.0,470.0,0.0851063829787,noNog
T_9777423,surprising,4725.0,4570.0,405.0,0.382716049383,noNog
T_9777423,stable,9675.0,9610.0,140.0,0.464285714286,noNog
T_9777423,bullish,9702.0,9690.0,345.0,0.0347826086957,noNog
T_9777423,severe,6953.0,6700.0,410.0,0.617073170732,noNog
T_9777423,healthy,9843.0,9780.0,415.0,0.151807228916,noNog
T_9777423,bearish,6472.0,6460.0,490.0,0.0244897959184,noNog
T_9777423,reasonable,9789.0,9720.0,325.0,0.212307692308,noNog
T_9777423,comfortable,949.0,870.0,290.0,0.272413793103,noNog
T_9777423,hefty,9700.0,9570.0,215.0,0.604651162791,noNog
T_9777423,inadequate,1361.0,1360.0,290.0,0.00344827586207,noNog
T_9777423,wide,6094.0,5980.0,150.0,0.76,noNog
T_9777423,excessive,8700.0,8130.0,255.0,2.23529411765,noNog
T_3254798,impressive,10989.0,10570.0,345.0,1.21449275362,noNog
T_3254798,large,8893.0,8350.0,455.0,1.19340659341,noNog
T_3254798,fair,4502.0,4350.0,50.0,3.04,noNog
T_3254798,intense,9627.0,8890.0,250.0,2.948,noNog
T_3254798,unexpected,7011.0,6390.0,225.0,2.76,noNog
T_3254798,deep,4085.0,3880.0,115.0,1.78260869565,noNog
T_3254798,fundamental,789.0,590.0,185.0,1.07567567568,noNog
T_3254798,regular,7972.0,7880.0,155.0,0.593548387097,noNog
T_3254798,surprising,8084.0,7400.0,365.0,1.87397260274,noNog
T_3254798,stable,3175.0,3010.0,430.0,0.383720930233,noNog
T_3254798,bullish,5712.0,5030.0,490.0,1.39183673469,noNog
T_3254798,severe,10903.0,9920.0,340.0,2.89117647059,noNog
T_3254798,healthy,1143.0,940.0,185.0,1.0972972973,noNog
T_3254798,bearish,7372.0,6870.0,195.0,2.57435897436,noNog
T_3254798,reasonable,5586.0,5470.0,65.0,1.78461538462,noNog
T_3254798,comfortable,5170.0,4900.0,440.0,0.613636363636,noNog
T_3254798,hefty,9778.0,9500.0,185.0,1.5027027027,noNog
T_3254798,inadequate,4572.0,4540.0,295.0,0.108474576271,noNog
T_3254798,wide,2957.0,2510.0,45.0,9.93333333333,noNog
T_3254798,excessive,3785.0,2930.0,300.0,2.85,noNog
T_271359,impressive,8599.0,8430.0,85.0,1.98823529412,noNog
T_271359,large,2300.0,1640.0,425.0,1.55294117647,noNog
T_271359,fair,2300.0,2090.0,415.0,0.506024096386,noNog
T_271359,intense,2869.0,2760.0,55.0,1.98181818182,noNog
T_271359,unexpected,2500.0,1840.0,275.0,2.4,noNog
T_271359,deep,6999.0,6710.0,435.0,0.664367816092,noNog
T_271359,fundamental,2300.0,2030.0,260.0,1.03846153846,noNog
T_271359,regular,7960.0,7930.0,145.0,0.206896551724,noNog
T_271359,surprising,7199.0,6460.0,395.0,1.87088607595,noNog
T_271359,stable,9076.0,9070.0,185.0,0.0324324324324,noNog
T_271359,bullish,3000.0,2890.0,300.0,0.366666666667,noNog
T_271359,severe,9999.0,9740.0,10.0,25.9,noNog
T_271359,healthy,2340.0,1960.0,260.0,1.46153846154,noNog
T_271359,bearish,2320.0,2250.0,345.0,0.202898550725,noNog
T_271359,reasonable,1500.0,1410.0,225.0,0.4,noNog
T_271359,comfortable,7420.0,7330.0,95.0,0.947368421053,noNog
T_271359,hefty,9390.0,9210.0,180.0,1.0,noNog
T_271359,inadequate,6701.0,6700.0,120.0,0.00833333333333,noNog
T_271359,wide,6800.0,6600.0,90.0,2.22222222222,noNog
T_271359,excessive,6100.0,5870.0,60.0,3.83333333333,noNog
T_910400,impressive,3620.0,3620.0,260.0,0.0,noNog
T_910400,large,6250.0,6250.0,90.0,0.0,noNog
T_910400,fair,1940.0,1940.0,350.0,0.0,noNog
T_910400,intense,6130.0,6130.0,150.0,0.0,noNog
T_910400,unexpected,3030.0,3030.0,155.0,0.0,noNog
T_910400,deep,7470.0,7470.0,285.0,0.0,noNog
T_910400,fundamental,3440.0,3440.0,275.0,0.0,noNog
T_910400,regular,7820.0,7820.0,15.0,0.0,noNog
T_910400,surprising,8060.0,8060.0,405.0,0.0,noNog
T_910400,stable,10640.0,10640.0,490.0,0.0,noNog
T_910400,bullish,5650.0,5650.0,355.0,0.0,noNog
T_910400,severe,3650.0,3650.0,125.0,0.0,noNog
T_910400,healthy,10030.0,10030.0,220.0,0.0,noNog
T_910400,bearish,1490.0,1490.0,190.0,0.0,noNog
T_910400,reasonable,1320.0,1320.0,255.0,0.0,noNog
T_910400,comfortable,8840.0,8840.0,85.0,0.0,noNog
T_910400,hefty,3880.0,3880.0,30.0,0.0,noNog
T_910400,inadequate,460.0,460.0,155.0,0.0,noNog
T_910400,wide,9480.0,9480.0,395.0,0.0,noNog
T_910400,excessive,830.0,830.0,340.0,0.0,noNog
T_1058423,impressive,7100.0,6350.0,445.0,1.68539325843,noNog
T_1058423,large,2650.0,2560.0,50.0,1.8,noNog
T_1058423,fair,1500.0,1070.0,455.0,0.945054945055,noNog
T_1058423,intense,8150.0,8040.0,70.0,1.57142857143,noNog
T_1058423,unexpected,5000.0,4360.0,290.0,2.20689655172,noNog
T_1058423,deep,9050.0,770.0,145.0,57.1034482759,noNog
T_1058423,fundamental,6100.0,6050.0,85.0,0.588235294118,noNog
T_1058423,regular,5050.0,4880.0,305.0,0.55737704918,noNog
T_1058423,surprising,3800.0,3440.0,225.0,1.6,noNog
T_1058423,stable,8650.0,8340.0,395.0,0.784810126582,noNog
T_1058423,bullish,8400.0,8380.0,15.0,1.33333333333,noNog
T_1058423,severe,9610.0,9300.0,160.0,1.9375,noNog
T_1058423,healthy,5854.0,6020.0,240.0,0.691666666667,hadNeg
T_1058423,bearish,9300.0,9200.0,460.0,0.217391304348,hadNeg
T_1058423,reasonable,5650.0,5410.0,235.0,1.02127659574,hadNeg
T_1058423,comfortable,4855.0,4420.0,310.0,1.40322580645,hadNeg
T_1058423,hefty,6880.0,6400.0,240.0,2.0,hadNeg
T_1058423,inadequate,3790.0,3780.0,115.0,0.0869565217391,hadNeg
T_1058423,wide,5255.0,4550.0,455.0,1.54945054945,hadNeg
T_1058423,excessive,6360.0,5940.0,280.0,1.5,hadNeg
T_4262135,impressive,7570.0,7550.0,10.0,2.0,noNog
T_4262135,large,6100.0,5820.0,245.0,1.14285714286,noNog
T_4262135,fair,8580.0,8480.0,320.0,0.3125,noNog
T_4262135,intense,1900.0,1690.0,135.0,1.55555555556,noNog
T_4262135,unexpected,2250.0,2190.0,20.0,3.0,noNog
T_4262135,deep,5400.0,5120.0,295.0,0.949152542373,noNog
T_4262135,fundamental,3900.0,3780.0,255.0,0.470588235294,noNog
T_4262135,regular,3050.0,3030.0,75.0,0.266666666667,noNog
T_4262135,surprising,11000.0,10270.0,270.0,2.7037037037,noNog
T_4262135,stable,7300.0,7300.0,465.0,0.0,noNog
T_4262135,bullish,11000.0,10540.0,305.0,1.50819672131,noNog
T_4262135,severe,10700.0,10250.0,270.0,1.66666666667,noNog
T_4262135,healthy,3100.0,2840.0,335.0,0.776119402985,noNog
T_4262135,bearish,6500.0,6110.0,315.0,1.2380952381,noNog
T_4262135,reasonable,2400.0,2290.0,205.0,0.536585365854,noNog
T_4262135,comfortable,5100.0,4930.0,410.0,0.414634146341,noNog
T_4262135,hefty,10600.0,10250.0,320.0,1.09375,noNog
T_4262135,inadequate,3300.0,3300.0,285.0,0.0,noNog
T_4262135,wide,8050.0,7990.0,90.0,0.666666666667,noNog
T_4262135,excessive,450.0,280.0,65.0,2.61538461538,noNog
T_4014221,valuable,232.0,3390.0,320.0,9.86875,hadNeg
T_4014221,conventional,9944.0,7630.0,440.0,5.25909090909,hadNeg
T_4014221,ordinary,123.0,7070.0,280.0,24.8107142857,hadNeg
T_4014221,solid,545.0,7970.0,275.0,27.0,hadNeg
T_4014221,nice,5125.0,1120.0,35.0,114.428571429,hadNeg
T_4014221,moderate,23.0,1890.0,300.0,6.22333333333,hadNeg
T_4014221,radical,124.0,9150.0,445.0,20.2831460674,hadNeg
T_4014221,likely,848.0,8530.0,460.0,16.7,hadNeg
T_4014221,extensive,124.0,3820.0,480.0,7.7,hadNeg
T_4014221,unusual,31.0,9720.0,290.0,33.4103448276,hadNeg
T_4014221,liberal,214.0,980.0,255.0,3.00392156863,hadNeg
T_4014221,crucial,124.0,3020.0,370.0,7.82702702703,hadNeg
T_4014221,vital,2141.0,790.0,55.0,24.5636363636,hadNeg
T_4014221,strong,412.0,4790.0,285.0,15.3614035088,hadNeg
T_4014221,impossible,125.0,860.0,250.0,2.94,hadNeg
T_4014221,routine,4214.0,9200.0,25.0,199.44,hadNeg
T_4014221,acceptable,124.0,1000.0,205.0,4.27317073171,hadNeg
T_4014221,significant,2521.0,5480.0,30.0,98.6333333333,hadNeg
T_4014221,conservative,232.0,10040.0,465.0,21.0924731183,hadNeg
T_4014221,familiar,123.0,5590.0,285.0,19.1824561404,hadNeg
T_9558682,valuable,10700.0,10000.0,370.0,1.89189189189,noNog
T_9558682,conventional,4350.0,4190.0,325.0,0.492307692308,noNog
T_9558682,ordinary,10100.0,9990.0,115.0,0.95652173913,noNog
T_9558682,solid,6000.0,5840.0,85.0,1.88235294118,noNog
T_9558682,nice,9200.0,8980.0,290.0,0.758620689655,noNog
T_9558682,moderate,6900.0,6720.0,430.0,0.418604651163,noNog
T_9558682,radical,12000.0,10310.0,280.0,6.03571428571,noNog
T_9558682,likely,2700.0,2600.0,195.0,0.512820512821,noNog
T_9558682,extensive,6300.0,5850.0,235.0,1.91489361702,noNog
T_9558682,unusual,7391.0,7390.0,380.0,0.00263157894737,noNog
T_9558682,liberal,2300.0,2230.0,20.0,3.5,noNog
T_9558682,crucial,5200.0,4460.0,490.0,1.51020408163,noNog
T_9558682,vital,7230.0,7180.0,30.0,1.66666666667,noNog
T_9558682,strong,950.0,830.0,70.0,1.71428571429,noNog
T_9558682,impossible,10000.0,6060.0,160.0,24.625,noNog
T_9558682,routine,5000.0,4980.0,45.0,0.444444444444,noNog
T_9558682,acceptable,3200.0,3040.0,230.0,0.695652173913,noNog
T_9558682,significant,6700.0,5860.0,420.0,2.0,noNog
T_9558682,conservative,5750.0,5700.0,200.0,0.25,noNog
T_9558682,familiar,3100.0,2880.0,385.0,0.571428571429,noNog
T_593930,valuable,8250.0,7780.0,350.0,1.34285714286,noNog
T_593930,conventional,10000.0,9980.0,95.0,0.210526315789,noNog
T_593930,ordinary,10000.0,9850.0,80.0,1.875,noNog
T_593930,solid,2000.0,1720.0,100.0,2.8,noNog
T_593930,nice,805.0,510.0,140.0,2.10714285714,noNog
T_593930,moderate,2750.0,2320.0,485.0,0.886597938144,noNog
T_593930,radical,3050.0,2370.0,420.0,1.61904761905,noNog
T_593930,likely,2340.0,2140.0,235.0,0.851063829787,noNog
T_593930,extensive,7900.0,7150.0,395.0,1.89873417722,noNog
T_593930,unusual,6055.0,1260.0,435.0,11.0229885057,noNog
T_593930,liberal,4150.0,3930.0,95.0,2.31578947368,noNog
T_593930,crucial,10500.0,9840.0,280.0,2.35714285714,noNog
T_593930,vital,8000.0,7010.0,495.0,2.0,noNog
T_593930,strong,9050.0,8640.0,65.0,6.30769230769,noNog
T_593930,impossible,100005.0,7710.0,205.0,450.219512195,noNog
T_593930,routine,6250.0,6180.0,130.0,0.538461538462,noNog
T_593930,acceptable,4300.0,4040.0,110.0,2.36363636364,noNog
T_593930,significant,5500.0,5290.0,140.0,1.5,noNog
T_593930,conservative,5590.0,5570.0,275.0,0.0727272727273,noNog
T_593930,familiar,3900.0,3430.0,455.0,1.03296703297,noNog
T_1298416,valuable,5000.0,3510.0,465.0,3.20430107527,noNog
T_1298416,conventional,5150.0,4190.0,405.0,2.37037037037,noNog
T_1298416,ordinary,5400.0,3980.0,310.0,4.58064516129,noNog
T_1298416,solid,3000.0,1440.0,425.0,3.67058823529,noNog
T_1298416,nice,11000.0,9540.0,245.0,5.95918367347,noNog
T_1298416,moderate,5175.0,4570.0,300.0,2.01666666667,noNog
T_1298416,radical,1850.0,1590.0,125.0,2.08,noNog
T_1298416,likely,3000.0,2450.0,240.0,2.29166666667,noNog
T_1298416,extensive,10000.0,7520.0,420.0,5.90476190476,noNog
T_1298416,unusual,4000.0,3300.0,115.0,6.08695652174,noNog
T_1298416,liberal,1022.0,830.0,95.0,2.02105263158,noNog
T_1298416,crucial,9670.0,9430.0,70.0,3.42857142857,noNog
T_1298416,vital,10000.0,8980.0,340.0,3.0,noNog
T_1298416,strong,3900.0,3640.0,85.0,3.05882352941,noNog
T_1298416,impossible,6670.0,6480.0,45.0,4.22222222222,noNog
T_1298416,routine,6080.0,4660.0,210.0,6.7619047619,noNog
T_1298416,acceptable,10500.0,9440.0,125.0,8.48,noNog
T_1298416,significant,12000.0,9610.0,280.0,8.53571428571,noNog
T_1298416,conservative,7200.0,7170.0,5.0,6.0,noNog
T_1298416,familiar,5270.0,4830.0,220.0,2.0,noNog
T_5061892,valuable,4900.0,4860.0,105.0,0.380952380952,noNog
T_5061892,conventional,8500.0,8120.0,290.0,1.31034482759,noNog
T_5061892,ordinary,2225.0,2220.0,5.0,1.0,noNog
T_5061892,solid,7800.0,7730.0,75.0,0.933333333333,noNog
T_5061892,nice,5000.0,4890.0,410.0,0.268292682927,noNog
T_5061892,moderate,1575.0,1330.0,480.0,0.510416666667,noNog
T_5061892,radical,5050.0,4970.0,25.0,3.2,noNog
T_5061892,likely,1265.0,1170.0,315.0,0.301587301587,noNog
T_5061892,extensive,7700.0,7490.0,405.0,0.518518518519,noNog
T_5061892,unusual,7000.0,6210.0,460.0,1.71739130435,noNog
T_5061892,liberal,8900.0,8830.0,370.0,0.189189189189,noNog
T_5061892,crucial,10200.0,9630.0,305.0,1.86885245902,noNog
T_5061892,vital,2450.0,2160.0,235.0,1.23404255319,noNog
T_5061892,strong,615.0,510.0,85.0,1.23529411765,noNog
T_5061892,impossible,9900.0,8850.0,475.0,2.21052631579,noNog
T_5061892,routine,6760.0,6660.0,50.0,2.0,noNog
T_5061892,acceptable,1100.0,1060.0,75.0,0.533333333333,noNog
T_5061892,significant,7125.0,6930.0,135.0,1.44444444444,noNog
T_5061892,conservative,2200.0,2100.0,245.0,0.408163265306,noNog
T_5061892,familiar,9999.0,9800.0,410.0,0.485365853659,noNog
T_5854614,valuable,8860.0,8560.0,240.0,1.25,noNog
T_5854614,conventional,1500.0,1320.0,330.0,0.545454545455,noNog
T_5854614,ordinary,8160.0,8150.0,5.0,2.0,noNog
T_5854614,solid,7300.0,7150.0,345.0,0.434782608696,noNog
T_5854614,nice,6300.0,5890.0,395.0,1.03797468354,noNog
T_5854614,moderate,2200.0,1780.0,410.0,1.0243902439,noNog
T_5854614,radical,9090.0,8890.0,100.0,2.0,noNog
T_5854614,likely,8325.0,8320.0,240.0,0.0208333333333,noNog
T_5854614,extensive,9500.0,9160.0,240.0,1.41666666667,noNog
T_5854614,unusual,9000.0,8000.0,380.0,2.63157894737,noNog
T_5854614,liberal,9719.0,9470.0,125.0,1.992,noNog
T_5854614,crucial,3000.0,2990.0,355.0,0.0281690140845,noNog
T_5854614,vital,8000.0,7990.0,390.0,0.025641025641,noNog
T_5854614,strong,9030.0,8910.0,70.0,1.71428571429,noNog
T_5854614,impossible,15000.0,7500.0,305.0,24.5901639344,noNog
T_5854614,routine,9550.0,9500.0,95.0,0.526315789474,noNog
T_5854614,acceptable,4500.0,4310.0,490.0,0.387755102041,noNog
T_5854614,significant,4430.0,4210.0,110.0,2.0,noNog
T_5854614,conservative,1000.0,990.0,75.0,0.133333333333,noNog
T_5854614,familiar,8300.0,8200.0,150.0,0.666666666667,noNog
T_611790,valuable,3214.0,3000.0,420.0,0.509523809524,noNog
T_611790,conventional,11500.0,10790.0,470.0,1.51063829787,noNog
T_611790,ordinary,8310.0,8160.0,85.0,1.76470588235,noNog
T_611790,solid,5300.0,4800.0,490.0,1.02040816327,noNog
T_611790,nice,1850.0,1550.0,245.0,1.22448979592,noNog
